coach,season,team,games,act17,mkt17,wae17,var17,pd_adj_pg,spell_yr,spell_len,interim,inherit_pd,talent17,premium17,wat17,contract_z,qb_z,qbp_z,qb_na,qb_filled,qbp_na,qbcur_z,madden_z,prev_team_wat,team_effect,season_effect,resid_plus_coach,in_main_window
Jay Gruden,2014,WAS,16,4.25,6.90643703979171,-2.65643703979171,3.8190773166246,-8.72760416666647,1,5,FALSE,-9.27951388888797,7.87748446420629,-0.971047424414577,-3.62748446420629,-0.234555379893547,-0.594048778970743,-0.647751185970818,FALSE,FALSE,FALSE,-0.905508107575245,,-4.89864486835266,-0.36658131471183,0,-3.13583649471042,TRUE
Jay Gruden,2015,WAS,16,9.5625,6.46366136364016,3.09883863635984,4.0303781671364,-1.92838534079963,2,5,FALSE,-9.27951388888797,8.11256726031852,-1.64890589667837,1.44993273968148,0.734251145771983,-1.45597416609626,-0.102518239290533,FALSE,FALSE,FALSE,1.18474506670737,,-3.62748446420629,-0.36658131471183,0,1.94158070917734,TRUE
Jay Gruden,2016,WAS,16,9.03125,8.97384283155331,0.0574071684466926,4.12084607246705,1.96909722222219,3,5,FALSE,-9.27951388888797,9.29056074316543,-0.316717911612122,-0.259310743165429,0.496031461950051,0.497743209056587,0.831883850210132,FALSE,FALSE,FALSE,1.03922734087233,,1.44993273968148,-0.36658131471183,0,0.232337226330435,TRUE
Jay Gruden,2017,WAS,16,7.4375,7.92527616038364,-0.487776160383637,3.90341464511907,-1.29565972222198,4,5,FALSE,-9.27951388888797,9.70102667960763,-1.77575051922399,-2.26352667960763,0.0702298122464285,0.953988690473186,0.768792202817831,FALSE,FALSE,FALSE,0.0404812985196185,0.453853826339769,-0.259310743165429,-0.36658131471183,0,-1.77187871011176,TRUE
Jay Gruden,2018,WAS,16,7.4375,6.68055783415971,0.756942165840287,4.0130314228673,-4.94947916666673,5,5,FALSE,-9.27951388888797,9.49053717769954,-2.80997934353983,-2.05303717769954,0.0303925013709905,0.588109396993778,0.875108367363917,FALSE,FALSE,FALSE,-0.993324159433462,0.39858542498482,-2.26352667960763,-0.36658131471183,0,-1.56138920820368,TRUE
Jeff Fisher,1999,TEN,16,13.8125,10.4737394512594,3.33876054874063,3.60656075409131,1.03430462630369,1,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2000,TEN,16,13.8125,11.8504770237856,1.9620229762144,3.36109171114305,8.34495900304411,2,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2001,TEN,16,7.4375,8.90948729365757,-1.47198729365757,4.22204721092925,-2.04608413425289,3,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2002,TEN,16,11.6875,9.421358110583,2.266141889417,4.10487590190574,1.76406250000065,4,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2003,TEN,16,12.75,10.5007727401905,2.24922725980946,4.03505846281408,6.46510417189888,5,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2004,TEN,16,5.3125,8.03871022929477,-2.72621022929477,4.08763979780887,-4.39357638888873,6,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2005,TEN,16,4.25,6.4863317876471,-2.2363317876471,3.85431960255641,-7.56666666666652,7,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2006,TEN,16,8.5,5.30162345986941,3.19837654013059,3.38163664156691,-1.28159722222284,8,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2007,TEN,16,10.625,9.21448720214075,1.41051279785925,4.00167328738119,0.707812500000388,9,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2008,TEN,16,13.8125,10.4285543868717,3.38394561312827,3.95826721183668,8.94340277777671,10,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2009,TEN,16,8.5,8.99700202437525,-0.497002024375252,3.84544721620362,-2.76145833333318,11,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2010,TEN,16,6.375,8.47828407019942,-2.10328407019942,4.0166071815788,1.01979166666722,12,12,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jeff Fisher,2012,LA,16,7.96875,5.98240098673294,1.98634901326706,3.8261785472726,0.358767348778044,1,5,FALSE,-10.4493055555556,7.72017803901196,-1.73777705227902,0.248571960988037,-0.479715124092672,0.404357558482729,-1.81705340530494,FALSE,FALSE,FALSE,-0.181395776751196,,,0.24076287429118,0,0.132875741480891,TRUE
Jeff Fisher,2013,LA,16,7.4375,6.37014185760665,1.06735814239336,3.621279851014,2.22170138888763,2,5,FALSE,-10.4493055555556,8.52861196230453,-2.15847010469788,-1.09111196230453,0.0722803277956297,0.402378250163011,-0.508177749939095,FALSE,FALSE,FALSE,-0.854826528813377,,0.248571960988037,0.24076287429118,0,-1.20680818181167,TRUE
Jeff Fisher,2014,LA,16,6.375,7.06398774972868,-0.688987749728679,3.76554794767162,-0.833854166667351,3,5,FALSE,-10.4493055555556,7.95581728648648,-0.891829536757803,-1.58081728648648,-0.0108060744124406,-1.23236809086305,0,FALSE,FALSE,TRUE,-1.13394329384466,,-1.09111196230453,0.24076287429118,0,-1.69651350599363,TRUE
Jeff Fisher,2015,LA,16,7.4375,7.79721780377753,-0.359717803777526,3.85628862655334,-0.156163270311483,4,5,FALSE,-10.4493055555556,8.46057461690235,-0.663356813124823,-1.02307461690235,0.34542784399202,-0.118588495049821,-0.323415937964382,FALSE,FALSE,FALSE,-2.34912631475231,,-1.58081728648648,0.24076287429118,0,-1.1387708364095,TRUE
Jeff Fisher,2016,LA,16,4.25,6.32253985567935,-2.07253985567935,3.76775908095482,-11.0868055555553,5,5,FALSE,-10.4493055555556,7.40254098920217,-1.08000113352282,-3.15254098920217,-0.902426370325849,-1.50607461320993,-0.0927174169302845,FALSE,TRUE,FALSE,-2.77433829481733,,-1.02307461690235,0.24076287429118,0,-3.26823720870931,TRUE
Jeff Saturday,2022,IND,8,2.125,6.49193494757328,-4.36693494757328,7.86493734386032,-10.8824326137746,1,1,TRUE,4.59894015035147,8.92394311545457,-2.4320081678813,-6.79894311545457,0.556743208025246,0.762115402444226,-0.150928604142828,FALSE,FALSE,FALSE,-1.6260117979713,-0.1153471739369,0.0910807508730809,0.350965858937752,0,-7.02484231960829,TRUE
Jerod Mayo,2024,NE,17,4,5.14651333495228,-1.14651333495228,3.48491468060591,-8.32799822007346,1,1,FALSE,-7.61221370109533,6.72392456797212,-1.57741123301984,-2.72392456797212,-1.63132046230757,-0.886089582025357,0,FALSE,FALSE,TRUE,-0.640349991683427,-0.800381370953398,-3.16468387152409,0.646076092975085,0,-3.24493400616317,TRUE
Jim Caldwell,2009,IND,16,14.875,10.8086773247948,4.06632267520516,3.70901947649763,5.93125000000016,1,3,FALSE,6.4916666666656,,,,,,,,,,,,,,,,FALSE
Jim Caldwell,2010,IND,16,10.625,10.5398602064915,0.0851397935085334,4.01705853571913,2.87777777777833,2,3,FALSE,6.4916666666656,,,,,,,,,,,,,,,,FALSE
Jim Caldwell,2011,IND,16,2.125,4.64937732751738,-2.52437732751738,3.28737170600735,-11.2847222222221,3,3,FALSE,6.4916666666656,,,,,,,,,,,,,,,,FALSE
Jim Caldwell,2014,DET,16,11.6875,9.7815360542423,1.9059639457577,3.88161971750519,2.05815972222202,1,4,FALSE,-1.64236111110985,9.01766073213074,0.763875322111558,2.66983926786926,0.202772808092253,1.00174950076002,-0.0949699520562434,FALSE,FALSE,FALSE,0.179752277690884,,-1.74385739555615,-0.199838226698292,0,2.99474414935159,TRUE
Jim Caldwell,2015,DET,16,7.4375,7.72797462960807,-0.290474629608068,4.06401149764194,-0.225954936978149,2,4,FALSE,-1.64236111110985,8.98699207283642,-1.25901744322835,-1.54949207283642,0.445410978735439,0.867733437346925,-0.234149955963643,FALSE,FALSE,FALSE,-0.214669119242705,,2.66983926786926,-0.199838226698292,0,-1.2245871913541,TRUE
Jim Caldwell,2016,DET,16,9.5625,8.05139107210539,1.51110892789461,4.10796473056052,-1.39722222222249,3,4,FALSE,-1.64236111110985,7.56275129529869,0.488639776806707,1.99974870470131,-2.52545407347817,0.754642929859987,-0.512446653651721,FALSE,TRUE,FALSE,0.73441140757586,,-1.54949207283642,-0.199838226698292,0,2.32465358618364,TRUE
Jim Caldwell,2017,DET,16,9.5625,8.75122928303832,0.811270716961676,4.14401793114284,2.7210069444442,4,4,FALSE,-1.64236111110985,8.23108557399405,0.520143709044275,1.33141442600595,-0.0299706842070746,1.25814449739909,0.483814050395099,FALSE,FALSE,FALSE,0.400287892426354,-1.23541479616956,1.99974870470131,-0.199838226698292,0,1.65631930748828,TRUE
Jim Fassel,1999,NYG,16,7.4375,7.28998436382828,0.147515636171725,3.95026735890463,-2.98434052739571,1,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jim Fassel,2000,NYG,16,12.75,9.58072438049263,3.16927561950737,4.04750114394587,2.4320926584043,2,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jim Fassel,2001,NYG,16,7.4375,9.24982606903948,-1.81232606903948,3.81171533096892,-1.78690853746279,3,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jim Fassel,2002,NYG,16,10.625,8.87167531680286,1.75332468319714,4.04653898545729,0.827256944444927,4,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jim Fassel,2003,NYG,16,4.25,8.12109376166144,-3.87109376166144,3.92685400508827,-8.56440971699001,5,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jim Harbaugh,2011,SF,16,13.8125,10.0820617878961,3.73043821210385,3.71207286451755,8.3118055555555,1,4,FALSE,-5.83541666666509,,,,,,,,,,,,,,,,FALSE
Jim Harbaugh,2012,SF,16,12.21875,11.3308039806843,0.88794601931569,3.48468058771102,10.2059895710003,2,4,FALSE,-5.83541666666509,9.07593818124127,2.25486579944304,3.14281181875873,1.88195933297894,-0.316049585940524,-0.194946218730109,FALSE,FALSE,FALSE,0.919726161828165,,,-0.105524954629456,0,3.37340342817222,TRUE
Jim Harbaugh,2013,SF,16,12.75,11.1719652254576,1.57803477454236,3.62167807095006,10.1345486111099,3,4,FALSE,-5.83541666666509,8.86398313782759,2.30798208763005,3.88601686217241,0.724433661290038,-1.05163600387648,1.19695513949201,FALSE,FALSE,FALSE,0.828815448816032,,3.14281181875873,-0.105524954629456,0,4.1166084715859,TRUE
Jim Harbaugh,2014,SF,16,8.5,10.0053636072595,-1.50536360725949,3.811150980758,-0.954340277778462,4,4,FALSE,-5.83541666666509,9.81108196434139,0.194281642918099,-1.31108196434139,1.78935879241283,0.985791517962715,0.212543549754887,FALSE,FALSE,FALSE,-0.0356116416693997,,3.88601686217241,-0.105524954629456,0,-1.0804903549279,TRUE
Jim Harbaugh,2024,LAC,17,11,9.57959939383042,1.42040060616958,3.8359819147261,5.11492310728945,1,2,FALSE,-1.92595232323533,7.32062773660647,2.25897165722396,3.67937226339353,-0.747662591926886,1.23410059611387,0.275428515042228,FALSE,FALSE,FALSE,0.426811682142582,-1.79731782734263,-2.70186975737766,0.0527429171180774,0,3.75169600105949,TRUE
Jim Harbaugh,2025,LAC,17,11,9.40015354393715,1.59984645606285,3.72737841451466,1.02088172708264,2,2,FALSE,-1.92595232323533,8.76592769001398,0.634225853923173,2.23407230998602,-0.744636642188973,1.37946329443601,0.35196193608651,FALSE,FALSE,FALSE,-0.321665857747857,-0.224113619629784,3.67937226339353,0.0527429171180774,0,2.30639604765198,TRUE
Jim Haslett,2000,NO,16,10.625,8.05908173836445,2.56591826163555,3.99278502790785,0.88616872892484,1,6,FALSE,-12.138089064539,,,,,,,,,,,,,,,,FALSE
Jim Haslett,2001,NO,16,7.4375,9.20390143223576,-1.76640143223576,3.92569820625854,-4.82226005629688,2,6,FALSE,-12.138089064539,,,,,,,,,,,,,,,,FALSE
Jim Haslett,2002,NO,16,9.5625,9.94306162253664,-0.380561622536636,4.08642211178371,2.42517361111118,3,6,FALSE,-12.138089064539,,,,,,,,,,,,,,,,FALSE
Jim Haslett,2003,NO,16,8.5,8.7406556073238,-0.240655607323797,3.97690892028698,-0.265798605878902,4,6,FALSE,-12.138089064539,,,,,,,,,,,,,,,,FALSE
Jim Haslett,2004,NO,16,8.5,6.96747732790483,1.53252267209517,3.88915799932044,-5.55642361111094,5,6,FALSE,-12.138089064539,,,,,,,,,,,,,,,,FALSE
Jim Haslett,2005,NO,16,3.1875,6.24571064729344,-3.05821064729344,3.89901147623007,-11.0874999999996,6,6,FALSE,-12.138089064539,,,,,,,,,,,,,,,,FALSE
Jim Haslett,2008,LA,12,2.83333333333333,4.31974931019523,-1.4864159768619,4.31667699957152,-11.8936921296288,1,1,TRUE,-12.9664930555542,,,,,,,,,,,,,,,,FALSE
Jim Mora,1999,IND,16,13.8125,10.3722914578637,3.44020854213627,3.8943795234859,6.10351785081385,1,3,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jim Mora,2000,IND,16,10.625,10.804882226599,-0.179882226599002,3.95997077539355,7.9084921695783,2,3,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jim Mora,2001,IND,16,6.375,9.38659775768465,-3.01159775768465,3.79925063296662,-3.7744967593937,3,3,FALSE,0,,,,,,,,,,,,,,,,FALSE
Jim Mora,2004,ATL,16,11.6875,9.39727294933282,2.29022705066718,3.90845346883296,-2.20225694444427,1,3,FALSE,-7.41996527254557,,,,,,,,,,,,,,,,FALSE
Jim Mora,2005,ATL,16,8.5,9.57863844305181,-1.07863844305181,4.03765221235511,-1.22847222222181,2,3,FALSE,-7.41996527254557,,,,,,,,,,,,,,,,FALSE
Jim Mora,2006,ATL,16,7.4375,9.25919281097558,-1.82169281097558,4.04285590711848,-3.01927083333355,3,3,FALSE,-7.41996527254557,,,,,,,,,,,,,,,,FALSE
Jim Mora,2009,SEA,16,5.3125,7.33067089784933,-2.01817089784933,3.58012499717604,-9.30694444444361,1,1,FALSE,-7.63541666666587,,,,,,,,,,,,,,,,FALSE
Jim Schwartz,2009,DET,16,2.125,3.80185759373319,-1.67685759373319,2.65976734691501,-14.3788194444433,1,5,FALSE,-13.1079861111119,,,,,,,,,,,,,,,,FALSE
Jim Schwartz,2010,DET,16,6.375,5.8919556612727,0.483044338727305,3.69756721281878,1.9104166666651,2,5,FALSE,-13.1079861111119,,,,,,,,,,,,,,,,FALSE
Jim Schwartz,2011,DET,16,10.625,9.74468120754961,0.880318792450385,3.92592437973129,6.06684027777784,3,5,FALSE,-13.1079861111119,,,,,,,,,,,,,,,,FALSE
Jim Schwartz,2012,DET,16,4.25,8.63837519168864,-4.38837519168864,3.98314390856558,-2.30546876233307,4,5,FALSE,-13.1079861111119,9.12989573273111,-0.491520541042471,-4.87989573273111,0.748355593584568,0.342608374675021,0.364098580260127,FALSE,FALSE,FALSE,-0.0503833300634202,,,-0.199838226698292,0,-4.55499085124879,TRUE
Jim Schwartz,2013,DET,16,7.4375,9.88448422066642,-2.44698422066642,4.08338089125099,-1.64236111110985,5,5,FALSE,-13.1079861111119,9.18135739555615,0.703126825110278,-1.74385739555615,0.576612239031305,1.09707394931521,-0.211522158538712,FALSE,FALSE,FALSE,0.223620766962044,,-4.87989573273111,-0.199838226698292,0,-1.41895251407382,TRUE
Jim Tomsula,2015,SF,16,5.3125,4.87435493963228,0.438145060367717,3.58132142174515,-5.52838549253371,1,1,FALSE,-0.954340277778462,8.90623466633825,-4.03187972670597,-3.59373466633825,-0.854369772929006,-1.30551827810353,3.21766709009199,FALSE,FALSE,FALSE,-1.12554013298189,,-1.31108196434139,-0.105524954629456,0,-3.36314305692476,TRUE
Jim Zorn,2008,WAS,16,8.5,8.5808631870179,-0.0808631870178953,3.89993600203429,-1.77916666666676,1,2,FALSE,4.47534722222111,,,,,,,,,,,,,,,,FALSE
Jim Zorn,2009,WAS,16,4.25,7.14595722128788,-2.89595722128788,3.5421883266964,-4.56562500000084,2,2,FALSE,4.47534722222111,,,,,,,,,,,,,,,,FALSE
Jimmy Johnson,1999,MIA,16,9.5625,9.45216151543735,0.110338484562652,4.0953164982741,1.89178341245259,1,1,FALSE,0,,,,,,,,,,,,,,,,FALSE
Joe Gibbs,2004,WAS,16,6.375,8.13684524550252,-1.76184524550252,4.05202939252443,-3.37170138888906,1,4,FALSE,-5.74357638365668,,,,,,,,,,,,,,,,FALSE
Joe Gibbs,2005,WAS,16,10.625,9.18398955793065,1.44101044206935,4.00101680425552,5.99114583333245,2,4,FALSE,-5.74357638365668,,,,,,,,,,,,,,,,FALSE
Joe Gibbs,2006,WAS,16,5.3125,7.05808971953856,-1.74558971953856,3.89207513141718,-4.04809027777841,3,4,FALSE,-5.74357638365668,,,,,,,,,,,,,,,,FALSE
Joe Gibbs,2007,WAS,16,9.5625,8.4028155894739,1.1596844105261,3.74048370623616,4.47534722222111,4,4,FALSE,-5.74357638365668,,,,,,,,,,,,,,,,FALSE
Joe Judge,2020,NYG,16,6.375,5.73399842538768,0.64100157461232,3.627566125192,-4.43541666666627,1,2,FALSE,-7.88020833333286,6.06995496756776,-0.335956542180077,0.305045032432242,-0.652830750455851,-0.892454846736301,-1.18800101035692,FALSE,FALSE,FALSE,-1.10766664906196,-1.54381200784736,-1.88778357514565,-0.391667435154657,0,0.821779122370933,TRUE
Joe Judge,2021,NYG,17,4,4.99163194363408,-0.991631943634081,3.32381921661501,-8.47572586463713,2,2,FALSE,-7.88020833333286,6.8576126869944,-1.86598074336032,-2.8576126869944,-0.488974687369924,-0.826291412436206,-1.20532520866646,FALSE,FALSE,FALSE,-1.91466265442286,-0.653427742186712,0.305045032432242,-0.391667435154657,0,-2.34087859705571,TRUE
Joe Philbin,2012,MIA,16,7.4375,7.54822526409909,-0.110725264099088,3.80961338786313,-2.62092015122196,1,4,FALSE,0.945659722222057,7.63828607067924,-0.0900608065801549,-0.200786070679243,-0.829242943739271,-1.13937203670996,0,FALSE,FALSE,TRUE,-0.673922114209938,,,0.0587168759263221,0,-0.134436291821531,TRUE
Joe Philbin,2013,MIA,16,8.5,8.22176188642723,0.278238113572774,4.19183509592855,-0.838194444444644,2,4,FALSE,0.945659722222057,8.21576614995726,0.00599573646996632,0.284233850042741,0.96790423912795,-0.809300294869895,-0.848283717375987,FALSE,FALSE,FALSE,-0.309702336595324,,-0.200786070679243,0.0587168759263221,0,0.350583628900452,TRUE
Joe Philbin,2014,MIA,16,8.5,9.12808594130016,-0.62808594130016,4.00828676133926,2.55503472222146,3,4,FALSE,0.945659722222057,8.31404570703408,0.814040234266077,0.185954292965917,1.21981510573365,-0.881292469322281,-0.763348076814369,FALSE,FALSE,FALSE,-0.0620379660007532,,0.284233850042741,0.0587168759263221,0,0.252304071823629,TRUE
Joe Philbin,2015,MIA,16,6.375,7.72740591659654,-1.35240591659654,4.10111432544446,-6.81605895191074,4,4,FALSE,0.945659722222057,8.95103071766043,-1.22362480106389,-2.57603071766043,0.556503350672571,0.700560228466121,-0.251428294444804,FALSE,FALSE,FALSE,-0.456231064239942,,0.185954292965917,0.0587168759263221,0,-2.50968093880272,TRUE
Joe Vitt,2005,LA,11,6.18181818181818,7.81877711707172,-1.63695893525354,5.14394078209828,-5.02165404040435,1,1,TRUE,-5.98628472222224,,,,,,,,,,,,,,,,FALSE
Joe Vitt,2012,NO,10,8.5,8.46475409507188,0.0352459049281197,6.77261387598999,3.38262154093305,1,1,TRUE,11.3963541666668,10.6295476477887,-2.16479355271686,-2.12954764778874,1.48519802419091,1.74225654098305,1.68080938401411,FALSE,FALSE,FALSE,0.736319458965056,,,-0.179112824713861,0,-1.82536816829084,TRUE
John Fox,2002,CAR,16,7.4375,6.75439532846604,0.683104671533956,3.92275848692671,-3.27204861111105,1,9,FALSE,-8.94874036822647,,,,,,,,,,,,,,,,FALSE
John Fox,2003,CAR,16,11.6875,9.50378894238712,2.18371105761288,3.98716013654088,-0.928645828101125,2,9,FALSE,-8.94874036822647,,,,,,,,,,,,,,,,FALSE
John Fox,2004,CAR,16,7.4375,8.39681005614254,-0.959310056142542,4.01011646175193,-0.650173611110935,3,9,FALSE,-8.94874036822647,,,,,,,,,,,,,,,,FALSE
John Fox,2005,CAR,16,11.6875,10.7209903833427,0.966509616657309,4.02975520677348,5.06979166666708,4,9,FALSE,-8.94874036822647,,,,,,,,,,,,,,,,FALSE
John Fox,2006,CAR,16,8.5,9.69915555534476,-1.19915555534476,4.00157885043618,-2.67274305555577,5,9,FALSE,-8.94874036822647,,,,,,,,,,,,,,,,FALSE
John Fox,2007,CAR,16,7.4375,7.14047835889968,0.297021641100319,3.81294537210455,-5.80434027777667,6,9,FALSE,-8.94874036822647,,,,,,,,,,,,,,,,FALSE
John Fox,2008,CAR,16,12.75,9.85255489324758,2.89744510675242,3.81603082689173,5.63333333333343,7,9,FALSE,-8.94874036822647,,,,,,,,,,,,,,,,FALSE
John Fox,2009,CAR,16,8.5,7.22219171020111,1.27780828979889,3.56193168274081,3.90520833333214,8,9,FALSE,-8.94874036822647,,,,,,,,,,,,,,,,FALSE
John Fox,2010,CAR,16,2.125,5.64085555638118,-3.51585555638118,3.52108336305926,-13.1864583333328,9,9,FALSE,-8.94874036822647,,,,,,,,,,,,,,,,FALSE
John Fox,2011,DEN,16,8.5,7.15824119002387,1.34175880997613,4.01523202342883,-5.29635416666672,1,4,FALSE,-8.90902777777619,,,,,,,,,,,,,,,,FALSE
John Fox,2012,DEN,16,13.8125,11.0964508435209,2.71604915647911,3.58777524724453,10.1016493178886,2,4,FALSE,-8.90902777777619,9.43716892258187,1.65928192093902,4.37533107741813,0.493294752220833,1.5981751120984,0,FALSE,FALSE,TRUE,1.49553097229956,,,0.416063630234736,0,4.08433410196743,TRUE
John Fox,2013,DEN,16,13.8125,13.0166681131032,0.795831886896789,3.01092982534879,11.369965277778,3,4,FALSE,-8.90902777777619,9.89507358296113,3.12159453014208,3.91742641703887,0.26357863895399,1.33940965832179,1.53795078100317,FALSE,FALSE,FALSE,2.46547567228348,,4.37533107741813,0.416063630234736,0,3.62642944158817,TRUE
John Fox,2014,DEN,16,12.75,12.170034073363,0.579965926637014,3.32201673604907,9.5814236111101,4,4,FALSE,-8.90902777777619,10.2703358795616,1.89969819380138,2.47966412043839,0.57907845821957,1.24111924271964,2.2452683179128,FALSE,FALSE,FALSE,1.25246077182488,,3.91742641703887,0.416063630234736,0,2.18866714498769,TRUE
John Fox,2015,CHI,16,6.375,6.42723466312451,-0.052234663124513,3.87660183398687,-1.25060771475593,1,3,FALSE,-6.71232638888909,7.88744032341642,-1.4602056602919,-1.51244032341642,-1.43205010700209,0.733994870242282,-0.815580414308078,FALSE,FALSE,FALSE,-0.177698398516294,,-3.02265871194949,-0.175711010662426,0,-1.21166265796996,TRUE
John Fox,2016,CHI,16,3.1875,6.40962016968046,-3.22212016968046,3.98833794402664,-7.50069444444471,2,3,FALSE,-6.71232638888909,7.60841115427904,-1.19879098459858,-4.42091115427904,-0.361417135941741,-1.64308779763841,0,FALSE,FALSE,TRUE,-0.526851375761023,,-1.51244032341642,-0.175711010662426,0,-4.12013348883258,TRUE
John Fox,2017,CHI,16,5.3125,5.96261087559847,-0.650110875598465,3.66271293780589,-1.28767361111136,3,3,FALSE,-6.71232638888909,8.40925108658877,-2.4466402109903,-3.09675108658877,0.0272867423377843,-0.646831345978935,0,FALSE,FALSE,TRUE,-0.997048679938404,0.190591183870782,-4.42091115427904,-0.175711010662426,0,-2.79597342114231,TRUE
John Harbaugh,2008,BAL,16,11.6875,8.69665556590962,2.99084443409038,4.00616729062889,9.8048611111104,1,18,FALSE,-6.7427083333325,,,,,,,,,,,,,,,,FALSE
John Harbaugh,2009,BAL,16,9.5625,11.0304208484694,-1.46792084846944,3.43652478659706,7.47500000000085,2,18,FALSE,-6.7427083333325,,,,,,,,,,,,,,,,FALSE
John Harbaugh,2010,BAL,16,12.75,10.8975555269178,1.85244447308222,3.75360952442697,6.44201388888834,3,18,FALSE,-6.7427083333325,,,,,,,,,,,,,,,,FALSE
John Harbaugh,2011,BAL,16,12.75,11.7045732036046,1.04542679639539,3.56848009005503,6.09722222222227,4,18,FALSE,-6.7427083333325,,,,,,,,,,,,,,,,FALSE
