cs,off_play_caller,season,n_plays,H_situ,H_lg,H_vs_lg,guess,guess_lg,guess_xs,H_seq,seq_lift,lean,lean_abs,epa_play,epa_next,qb_cpoe,qb_epa,n_db,primary_qb,n_primary
Todd Haley__2018,Todd Haley,2018,500,0.824707667058106,0.816755644399493,0.00795202265861217,0.664512127881347,0.66860396926596,-0.409184138461283,0.779040309353755,0.00492779559279388,0.0228063807785511,0.366659490793943,-0.127217396453013,,-4.29061796118619,-0.1628022105749,292,B.Mayfield,208
Todd Monken__2018,Todd Monken,2018,409,0.844567048305312,0.865369147529485,-0.0208020992241726,0.671573885382877,0.642352828831819,2.92210565510581,0.797935603483518,0.0181621469889744,0.0904530491907614,0.358796054292425,0.0395674986556891,,3.66830632150897,0.145826007701173,265,R.Fitzpatrick,139
Todd Monken__2023,Todd Monken,2023,927,0.836833418221216,0.867702628506831,-0.030869210285615,0.672195928304253,0.636229092014926,3.59668362893267,0.792178292707362,0.0199999279201536,0.0166212547140471,0.371169405542274,0.0648684991570014,0.219957250206186,2.20270514157083,0.109788139038969,506,L.Jackson,481
Todd Monken__2024,Todd Monken,2024,874,0.847590716607055,0.85927159560449,-0.011680878997435,0.655778705455976,0.643533656692453,1.22450487635224,0.805429256939941,0.0161055485812628,0.0758860549320482,0.366584766332222,0.219957250206186,0.0390406425184147,5.79570625206176,0.323582779167363,445,L.Jackson,445
Todd Monken__2025,Todd Monken,2025,775,0.843169661191708,0.857850848475214,-0.014681187283506,0.669491948850956,0.640287548912102,2.92043999388539,0.804595896240458,0.014436217863098,0.10163236628617,0.380572472032039,0.0390406425184147,,2.3373588512009,0.0389066653823604,372,L.Jackson,290
Tom Clements__2015,Tom Clements,2015,570,0.845743934014728,0.860548933896499,-0.0148049998817712,0.660364778924758,0.638567764288923,2.17970146358352,0.799394467011768,0.022530827298517,0.0379077922879604,0.369860218543755,0.0449119998298877,,-2.23379474496696,0.069440216522485,349,A.Rodgers,349
Tommy Rees__2025,Tommy Rees,2025,450,0.816843899641547,0.830519951672065,-0.0136760520305171,0.673364090097701,0.658603011951064,1.47610781466374,0.761474741402338,0.0142385221487668,0.0439523850960864,0.350504524881641,-0.216699813436683,,-7.81821555907454,-0.265601599048572,242,S.Sanders,191
Zac Robinson__2024,Zac Robinson,2024,952,0.817596843746019,0.856068320135419,-0.0384714763894004,0.676407599119688,0.642076112103909,3.43314870157788,0.76258482270332,0.0279965240451346,0.0770543914272629,0.353335171898811,0.0588393802344056,0.0115928188608027,0.67827320419067,0.100594645565428,527,K.Cousins,437
Zac Robinson__2025,Zac Robinson,2025,932,0.832561740957084,0.851565220332434,-0.0190034793753507,0.663409438962139,0.645846820975898,1.75626179862416,0.784532221448527,0.017619266872857,0.059186121265008,0.367012535777471,0.0115928188608027,,-2.27715019457813,0.0598213948092194,512,M.Penix,280
Zac Taylor__2019,Zac Taylor,2019,776,0.825902638765181,0.835751777255668,-0.00984913849048696,0.658328214278303,0.655902860439792,0.242535383851139,0.780810333420923,0.0116510760716935,0.000471379751935103,0.365762784472216,-0.123133317952715,0.0143240322144007,-4.752845303199,-0.0985057767336381,476,A.Dalton,407
Zac Taylor__2020,Zac Taylor,2020,829,0.853241960455004,0.863202249408379,-0.00996028895337542,0.659852691990899,0.641985041082099,1.78676509088002,0.818883341309313,0.0121064399339945,0.026871561981621,0.37638468408128,0.0143240322144007,0.0323015962003583,1.63729043104948,0.138158326916262,503,J.Burrow,359
Zac Taylor__2021,Zac Taylor,2021,1093,0.841052610158714,0.859339366048749,-0.0182867558900344,0.655740091757573,0.641929222926317,1.38108688312567,0.786927117266734,0.0209987033400777,0.0066107903170075,0.369502954508799,0.0323015962003583,0.109305123304109,4.72183134896116,0.119842691538143,654,J.Burrow,630
Zac Taylor__2022,Zac Taylor,2022,953,0.812161041303895,0.854233420746171,-0.0420723794422762,0.690377194766758,0.645847827136845,4.4529367629913,0.758325263900907,0.026531718878981,0.0777170965907329,0.362650290233203,0.109305123304109,0.0179512003917418,3.17712530967625,0.157102937171794,624,J.Burrow,622
Zac Taylor__2023,Zac Taylor,2023,872,0.842517529809813,0.862084503951736,-0.0195669741419222,0.669162987925391,0.639464213097271,2.96987748281204,0.799878738601392,0.0158167338593456,0.0662554186691931,0.378617617788665,0.0179512003917418,0.113013336468816,2.00751421221516,0.0537647556813968,571,J.Burrow,359
Zac Taylor__2024,Zac Taylor,2024,934,0.832356789722931,0.872159582475083,-0.0398027927521515,0.675010743962525,0.633833763903779,4.11769800587464,0.773827941324958,0.0327024551430369,0.0902143158616869,0.365603817682673,0.113013336468816,-0.00703826519965084,7.09283326360868,0.189036622357218,629,J.Burrow,629
Zac Taylor__2025,Zac Taylor,2025,836,0.837209383585268,0.852952675070931,-0.015743291485662,0.663672161172902,0.64447382653284,1.91983346400619,0.792110283240296,0.0136761550652817,0.0194341870443673,0.365911104319769,-0.00703826519965084,,-0.61572557936112,-0.0133603292108506,531,J.Burrow,235
